date,AGG,ANGL,BND,BNDX,BWX,CMF,CORP,CWB,EMB,FALN,FENY,FHLC,FIDU,FNCL,FREL,FSTA,FTEC,FUTY,HYG,HYLB,IAGG,ICVT,IDU,IGLB,IGOV,IYE,IYF,IYH,IYJ,IYK,IYR,IYW,JNK,MBB,MUB,PFF,PFFD,SCHQ,SCHZ,SCYB,SPAB,SPBO,SPHY,SPLB,SPMB,SPTL,TFI,USHY,USIG,VCLT,VDC,VDE,VFH,VGLT,VGT,VHT,VIS,VMBS,VNQ,VPU,VTC,VTEB,VTEC,VWOB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV
2025-05-09,97.76,28.26,72.57,49.18,22.77,55.76,95.22,78.91,89.68,26.12,22.72,62.54,71.39,69.81,27.03,51.03,169.86,51.75,78.55,35.98,50.68,86.32,103.21,48.44,41.38,43.81,113.32,55.35,133.49,69.83,94.37,148.32,94.55,92.68,104.28,30.17,18.73,31.48,22.89,25.86,25.22,28.51,23.18,21.76,21.8,26.21,44.51,36.53,50.29,73.18,218.27,115.31,119.94,55.36,71.4,242.7,257.81,45.74,89.16,173.52,75.54,48.92,96.94,63.45,41.215,49.86,136.11,108.8,80.91,41.61,40.12,132.68
2025-05-12,97.43,28.59,72.32,48.97,22.35,55.64,95.52,79.95,90.2,26.46,23.3,64.15,73.71,71.46,27.19,51.16,178.04,51.42,79.33,36.37,50.52,87.21,102.29,48.48,40.47,44.91,115.82,56.88,137.86,69.62,94.66,155.26,95.65,92.16,104.21,30.33,18.82,31.2,22.83,26.14,25.15,28.52,23.42,21.77,21.71,25.98,44.47,36.92,50.27,73.22,218.93,118.17,122.76,54.87,74.7738,248.86,266.18,45.5,89.6,172.34,75.53,48.96,96.89,63.78,42.29,50.87,140.3,113.85,81.03,41.65,39.88,135.96
2025-05-13,97.33,28.63,72.29,48.93,22.5,55.75,95.34,80.45,90.28,26.53,23.63,62.37,74.19,71.87,26.84,50.54,181.89,51.31,79.47,36.41,50.52,87.67,101.94,48.43,40.84,45.62,116.55,55.21,138.46,68.72,93.5,158.67,95.8,92.07,104.43,30.43,18.84,31.08,22.81,26.17,25.12,28.54,23.46,21.76,21.69,25.87,44.55,36.98,50.3,73.21,216.24,119.94,123.44,54.64,76.4363,241.92,268.07,45.5,88.46,172.03,75.56,49.01,97.11,63.83,42.885,51.08,141.28,116.31,79.94,41.09,39.825,131.87
2025-05-14,97.05,28.55,72.04,48.84,22.45,55.54,94.89,80.52,89.98,26.41,23.51,61.03,73.9,71.7,26.59,50.35,183.18,51.08,79.18,36.28,50.39,87.65,101.55,48.12,40.68,45.4,116.26,53.97,137.81,68.35,92.67,160.17,95.45,91.66,104.02,30.29,18.77,30.9,22.74,26.1,25.04,28.41,23.37,21.62,21.57,25.72,44.38,36.86,50.1,72.69,215.45,119.24,123.18,54.33,76.9788,236.71,266.9,45.34,87.59,171.33,75.25,48.8,96.88,63.65,42.625,50.94,140.6,117.065,79.51,40.74,39.65,128.77
2025-05-15,97.6,28.65,72.43,49.05,22.61,55.81,95.17,80.46,90.28,26.51,23.57,61.84,74.69,72.11,27.06,51.37,183.11,52.2,79.33,36.35,50.59,87.47,103.81,48.52,40.93,45.54,117.08,54.65,138.88,70.04,94.3,159.73,95.62,92.33,104.41,30.47,18.86,31.17,22.84,26.12,25.18,28.58,23.43,21.8,21.73,25.95,44.54,36.93,50.39,73.3,219.69,119.59,123.87,54.8,76.9438,239.77,269.59,45.66,89.19,175.11,75.81,48.99,97.19,63.89,42.805,51.28,142.16,117.225,81.14,41.49,40.495,130.46
2025-05-16,97.66,28.68,72.48,49.07,22.55,55.82,95.52,80.87,90.45,26.54,23.52,63.04,75.38,72.59,27.4,51.96,183.47,52.95,79.42,36.38,50.61,87.95,105.24,48.68,40.91,45.41,118.01,55.72,140.11,70.74,95.49,160.06,95.74,92.37,104.51,30.55,18.89,31.23,22.86,26.13,25.19,28.63,23.45,21.87,21.73,26.01,44.59,36.96,50.46,73.56,222.43,119.32,124.69,54.9,77.0888,244.47,272.36,45.64,90.3,177.57,75.83,49.05,97.24,63.96,42.74,51.59,143.78,117.445,82.07,42.01,41.09,133.09
2025-05-19,97.63,28.63,72.46,49.13,22.7,55.77,95.55,80.88,90.51,26.52,23.22,63.56,75.62,72.61,27.42,52.09,183.07,53.21,79.38,36.37,50.69,88.0,105.74,48.66,41.28,44.83,117.87,56.23,140.53,70.99,95.6,159.86,95.68,92.31,104.44,30.57,18.9,31.14,22.87,26.17,25.19,28.64,23.44,21.87,21.72,25.93,44.56,36.95,50.47,73.55,223.02,117.85,124.7,54.74,76.885,246.51,272.94,45.55,90.32,178.39,75.86,48.99,97.11,64.01,42.185,51.62,144.27,117.275,82.31,42.1,41.265,134.37
2025-05-20,97.46,28.62,72.33,49.05,22.67,55.65,95.37,80.71,90.37,26.49,23.02,63.77,75.36,72.2,27.25,52.24,182.41,53.34,79.34,36.35,50.58,87.67,106.11,48.39,41.24,44.44,117.2,56.36,139.8,71.2,95.09,159.25,95.64,92.05,104.18,30.47,18.84,30.94,22.82,26.15,25.13,28.58,23.43,21.75,21.67,25.76,44.5,36.93,50.4,73.15,223.64,116.78,124.03,54.38,76.615,247.39,272.06,45.46,89.79,178.82,75.72,48.93,97.21,63.93,41.795,51.34,143.75,116.835,82.6,41.88,41.385,134.7
2025-05-21,96.82,28.38,71.88,48.83,22.67,55.34,94.61,79.66,89.54,26.25,22.59,62.21,73.97,70.52,26.51,51.58,178.87,52.35,78.81,36.12,50.42,86.79,104.31,47.55,41.2,43.62,114.71,54.98,136.87,70.58,92.52,156.7,95.0,91.41,103.68,30.0,18.55,30.46,22.67,25.96,24.98,28.34,23.29,21.37,21.52,25.35,44.32,36.68,49.97,71.86,220.78,114.63,121.17,53.54,75.1475,241.33,266.92,45.15,87.4,175.48,75.05,48.73,96.76,63.4,41.025,50.29,141.32,114.64,81.64,40.77,40.63,131.58
2025-05-22,97.1,28.45,72.08,48.9,22.66,55.4,94.99,79.7,89.84,26.33,22.5,61.77,73.88,70.49,26.38,51.37,179.23,51.61,78.97,36.18,50.49,86.81,102.94,47.93,41.21,43.39,114.59,54.61,136.93,70.23,92.14,157.07,95.16,91.58,103.7,30.05,18.55,30.6,22.73,26.02,25.05,28.45,23.33,21.52,21.55,25.48,44.4,36.76,50.16,72.4,219.89,114.19,121.16,53.81,75.2738,239.58,266.69,45.23,87.0,173.06,75.32,48.7,96.68,63.59,40.865,50.23,141.29,114.67,81.3,40.63,40.05,130.55
2025-05-23,97.24,28.45,72.19,49.11,22.95,55.47,95.09,79.61,89.93,26.33,22.59,61.63,73.66,70.23,26.41,51.5,177.07,52.23,78.95,36.18,50.63,86.66,104.19,47.97,41.67,43.56,114.4,54.49,136.18,70.68,92.21,155.14,95.12,91.82,103.75,30.08,18.6,30.68,22.77,25.99,25.08,28.46,23.32,21.53,21.61,25.55,44.41,36.75,50.2,72.44,220.46,114.62,120.77,53.94,74.3863,239.13,265.86,45.34,87.09,175.1,75.37,48.73,96.9,63.63,40.995,50.05,140.83,113.405,81.6,40.64,40.53,130.34
2025-05-27,97.68,28.63,72.53,49.28,22.91,55.69,95.56,80.1,90.48,26.51,22.81,62.49,75.09,71.57,26.86,52.05,181.47,52.67,79.43,36.41,50.76,87.27,105.05,48.69,41.71,43.96,116.43,55.3,138.8,71.25,93.73,158.96,95.73,92.15,104.07,30.34,18.73,31.06,22.87,26.16,25.18,28.68,23.46,21.87,21.66,25.86,44.53,36.98,50.53,73.57,222.73,115.74,123.05,54.61,76.2138,242.52,271.12,45.5,88.61,176.67,75.92,48.9,97.21,63.98,41.35,50.93,143.31,116.1,82.34,41.31,40.835,132.16
2025-05-28,97.5,28.65,72.37,49.3,22.82,55.68,95.47,79.82,90.29,26.51,22.55,62.1,74.64,71.05,26.84,51.7,180.63,51.92,79.38,36.37,50.74,86.91,103.63,48.52,41.48,43.43,115.46,54.96,138.18,70.84,93.62,158.24,95.68,92.06,103.89,30.15,18.62,30.93,22.83,26.14,25.15,28.61,23.45,21.78,21.65,25.73,44.5,36.96,50.45,73.32,221.26,114.37,122.11,54.36,75.8688,241.13,269.56,45.47,88.52,174.0,75.8,48.83,97.17,63.94,40.825,50.59,142.6,115.62,81.78,41.31,40.265,131.48
2025-05-29,97.86,28.7,72.63,49.38,22.98,55.68,95.76,79.74,90.6,26.57,22.67,62.69,74.67,71.39,27.08,51.93,181.22,52.29,79.5,36.43,50.82,86.89,104.32,48.85,41.8,43.7,116.05,55.43,138.71,71.15,94.44,158.67,95.8,92.43,103.99,30.2,18.64,31.18,22.91,26.19,25.24,28.72,23.47,21.95,21.73,25.96,44.54,37.0,50.62,73.82,222.27,115.09,122.73,54.82,76.1413,243.32,269.83,45.64,89.32,175.38,76.07,48.88,97.29,64.07,41.13,50.85,142.73,115.815,82.11,41.69,40.545,132.36
2025-05-30,98.1,28.7,72.77,49.45,22.94,55.67,95.89,79.77,90.6,26.58,22.49,62.8,74.7,71.51,27.07,52.43,180.43,52.8,79.57,36.46,50.86,87.04,105.34,49.0,41.76,43.38,116.05,55.52,138.79,71.68,94.54,158.25,95.91,92.65,103.85,30.23,18.71,31.24,22.96,26.18,25.29,28.79,23.5,22.0,21.77,26.01,44.44,37.03,50.74,74.06,224.56,114.21,122.88,54.97,75.7963,243.75,269.39,45.74,89.32,176.96,76.25,48.8,97.21,64.08,40.765,50.96,142.82,115.455,82.83,41.73,40.96,132.64
2025-06-02,97.52,28.54,72.37,49.3,23.02,55.33,95.31,79.76,90.16,26.43,22.78,62.92,74.51,71.58,27.11,52.5,182.05,52.95,79.18,36.26,50.82,87.12,105.71,48.54,42.1,43.92,116.36,55.56,138.47,71.55,94.59,159.69,95.37,92.02,103.28,30.04,18.59,30.83,22.81,26.01,25.14,28.6,23.35,21.8,21.66,25.7,44.27,36.82,50.44,73.31,224.73,115.62,123.0,54.26,76.485,244.28,268.93,45.46,89.44,177.52,75.75,48.6,96.7,63.75,41.3,50.98,142.64,116.475,82.88,41.79,41.09,132.72
2025-06-03,97.45,28.59,72.29,49.3,22.92,55.32,95.39,80.33,90.45,26.47,23.09,63.11,75.36,71.85,27.04,52.42,184.85,53.08,79.33,36.32,50.85,87.65,105.88,48.62,41.8,44.47,116.61,55.72,139.84,71.19,94.4,161.7,95.59,91.97,103.3,30.17,18.64,30.79,22.82,26.1,25.12,28.63,23.4,21.84,21.64,25.67,44.25,36.88,50.45,73.45,224.37,117.22,123.51,54.19,77.7038,245.02,272.02,45.41,89.26,177.89,75.81,48.57,96.7,63.91,41.79,51.08,143.74,118.225,82.8,41.64,41.2,133.03
2025-06-04,98.03,28.68,72.74,49.33,23.05,55.38,95.97,80.57,90.79,26.56,22.67,63.26,75.4,71.42,27.11,52.11,185.33,52.17,79.48,36.39,50.9,88.06,104.2,49.15,42.1,43.64,115.66,55.86,140.11,70.84,94.65,162.28,95.81,92.58,103.55,30.27,18.71,31.27,22.94,26.14,25.28,28.8,23.45,22.08,21.76,26.05,44.33,36.97,50.76,74.25,223.09,115.04,122.77,55.02,77.9138,245.49,272.16,45.72,89.51,174.94,76.26,48.69,96.94,64.18,40.975,50.79,143.82,118.4,82.22,41.77,40.48,133.29
2025-06-05,97.78,28.62,72.6,49.18,22.99,55.32,95.69,80.5,90.57,26.51,22.64,63.21,75.31,71.29,27.11,51.51,184.7,52.08,79.31,36.33,50.78,87.9,104.04,49.0,42.02,43.62,115.33,55.82,139.94,70.39,94.57,161.81,95.61,92.24,103.54,30.31,18.73,31.25,22.9,26.08,25.23,28.73,23.4,22.02,21.72,26.05,44.32,36.88,50.61,74.03,220.42,114.92,122.47,55.02,77.565,245.35,272.04,45.55,89.44,174.67,76.07,48.73,96.96,64.1,40.935,50.65,143.72,118.065,81.43,41.76,40.415,133.11
2025-06-06,97.28,28.61,72.2,49.2,22.91,55.17,95.25,81.12,90.43,26.51,23.08,63.83,76.04,72.27,27.23,51.7,186.44,52.29,79.3,36.31,50.77,88.22,104.35,48.65,41.92,44.45,116.95,56.31,141.21,70.61,94.96,163.54,95.62,91.75,103.2,30.27,18.71,30.88,22.77,26.09,25.1,28.6,23.39,21.86,21.59,25.73,44.25,36.89,50.38,73.52,221.23,117.13,124.19,54.35,78.3025,247.67,274.48,45.28,89.87,175.3,75.66,48.61,96.65,63.95,41.705,51.28,144.93,119.18,81.69,41.88,40.595,134.38
2025-06-09,97.4,28.69,72.32,49.28,22.97,55.36,95.59,81.26,90.66,26.59,23.12,63.73,76.03,71.9,27.28,51.56,187.07,52.0,79.34,36.34,50.85,88.58,103.63,48.82,41.93,44.44,116.13,56.23,141.02,70.47,95.06,164.15,95.72,91.98,103.47,30.35,18.75,30.92,22.82,26.11,25.12,28.66,23.43,21.94,21.65,25.76,44.36,36.91,50.51,73.75,220.84,117.34,123.61,54.42,78.6425,247.35,274.41,45.37,89.99,174.43,75.86,48.75,96.86,64.07,41.785,51.0,144.8,119.765,81.58,41.86,40.335,134.15
2025-06-10,97.62,28.78,72.46,49.38,23.0,55.33,95.67,81.27,91.06,26.68,23.5,64.45,75.73,71.98,27.53,51.68,187.87,52.15,79.53,36.41,50.92,88.51,103.87,49.02,42.04,45.21,116.02,56.85,141.12,70.67,95.91,164.98,95.93,92.27,103.44,30.43,18.77,31.05,22.84,26.18,25.18,28.7,23.47,22.03,21.7,25.87,44.33,37.0,50.58,74.08,221.25,119.27,123.72,54.65,78.9713,250.22,273.54,45.53,90.76,174.94,76.01,48.67,96.78,64.34,42.53,51.06,144.17,120.435,81.76,42.23,40.43,135.68
2025-06-11,97.95,28.79,72.69,49.37,23.04,55.4,95.98,81.21,91.33,26.7,23.86,64.43,75.76,71.9,27.36,51.4,187.13,52.27,79.51,36.4,50.97,88.42,103.91,49.19,42.16,45.88,115.79,56.83,141.1,70.82,95.41,164.49,95.88,92.61,103.64,30.41,18.76,31.17,22.94,26.17,25.26,28.79,23.47,22.09,21.81,25.97,44.42,36.99,50.73,74.3,220.24,121.12,123.59,54.85,78.6588,250.0,273.43,45.73,90.27,175.21,76.22,48.76,96.94,64.55,43.145,51.0,144.24,120.17,81.48,42.0,40.455,135.75
2025-06-12,98.31,28.87,72.96,49.48,23.33,55.56,96.4,80.84,91.49,26.78,23.95,64.81,75.66,71.92,27.49,51.65,188.52,52.86,79.6,36.44,51.05,88.12,105.19,49.62,42.59,46.06,115.95,57.25,140.76,71.42,95.9,165.74,96.0,93.0,104.1,30.34,18.7,31.52,23.02,26.18,25.36,28.91,23.49,22.31,21.88,26.26,44.55,37.04,50.94,74.99,221.29,121.58,123.56,55.46,79.2238,251.57,272.86,45.87,90.71,177.19,76.55,48.93,97.16,64.62,43.295,51.0,143.86,121.285,81.96,42.23,40.945,136.81
2025-06-13,97.96,28.77,72.7,49.32,23.16,55.41,95.94,80.27,90.91,26.69,24.38,64.48,74.88,70.39,27.24,51.07,185.51,52.49,79.36,36.34,50.89,87.61,104.57,49.16,42.29,46.89,114.37,56.9,138.08,70.76,95.06,163.28,95.7,92.54,103.88,30.16,18.59,31.22,22.93,26.11,25.27,28.78,23.43,22.1,21.79,26.02,44.43,36.94,50.71,74.32,218.73,123.76,120.97,54.94,77.9113,250.27,270.28,45.69,89.83,176.05,76.17,48.82,97.03,64.31,44.05,49.96,142.65,119.585,80.96,41.89,40.71,136.13
2025-06-16,97.76,28.86,72.56,49.29,23.18,55.43,95.8,80.88,91.01,26.76,24.32,64.34,75.44,71.22,27.27,51.23,188.64,52.25,79.52,36.43,50.91,88.21,103.47,48.98,42.35,46.45,115.26,56.6,139.12,70.51,94.59,165.9,95.92,92.42,103.96,30.22,18.56,30.96,22.88,26.19,25.21,28.75,23.48,22.0,21.73,25.81,44.46,37.02,50.65,74.01,219.32,123.47,122.42,54.49,79.2313,249.63,272.29,45.62,89.9,175.21,76.08,48.81,97.03,64.33,43.92,50.53,143.63,121.52,81.22,41.93,40.51,135.71
2025-06-17,98.06,28.85,72.79,49.33,23.05,55.54,96.1,80.44,91.08,26.75,24.56,63.36,74.91,70.74,27.18,50.83,187.2,51.89,79.43,36.38,50.94,87.85,102.73,49.27,42.17,46.77,114.29,55.66,138.17,69.93,94.24,164.89,95.79,92.7,104.07,30.18,18.56,31.31,22.96,26.17,25.29,28.83,23.46,22.13,21.8,26.09,44.51,36.97,50.78,74.46,217.65,124.63,121.53,55.09,78.6488,245.67,270.15,45.77,89.58,173.94,76.32,48.85,97.16,64.4,44.33,50.24,142.55,120.66,80.53,41.76,40.175,133.47
2025-06-18,98.13,28.86,72.83,49.42,23.06,55.46,96.16,80.55,91.02,26.76,24.41,63.29,74.79,70.81,27.26,50.77,187.61,52.06,79.55,36.45,51.02,87.96,102.95,49.33,42.17,46.48,115.49,55.56,136.93,69.8,94.55,165.14,95.94,92.74,103.97,30.26,18.59,31.33,22.98,26.2,25.31,28.86,23.48,22.16,21.84,26.11,44.39,37.05,50.83,74.54,217.32,123.88,121.76,55.15,78.8988,245.45,269.89,45.8,89.89,174.46,76.38,48.8,97.03,64.34,44.04,50.22,142.21,120.805,80.43,41.84,40.28,133.24
2025-06-20,98.22,28.93,72.88,49.42,23.01,55.55,96.27,80.61,91.14,26.84,24.39,62.75,74.53,70.73,26.99,50.77,186.53,51.78,79.8,36.54,51.02,88.04,103.07,49.35,42.18,46.9,115.99,55.36,136.7,70.07,94.55,164.11,96.23,92.81,103.96,30.3,18.61,31.29,22.98,26.27,25.32,28.87,23.56,22.18,21.85,26.07,44.46,37.13,50.89,74.57,218.48,124.93,122.15,55.08,78.56,244.29,270.02,45.82,89.83,174.74,76.46,48.87,97.28,64.43,44.49,50.36,142.37,120.27,81.02,41.83,40.39,132.6
2025-06-23,98.42,28.95,73.06,49.46,23.12,55.57,96.47,80.88,91.4,26.84,23.76,62.76,75.58,71.64,27.36,51.45,188.53,52.41,79.95,36.63,51.05,88.31,104.36,49.45,42.39,45.73,117.16,55.4,138.73,70.58,95.87,165.72,96.42,93.04,104.08,30.36,18.66,31.42,23.05,26.33,25.4,28.95,23.6,22.21,21.89,26.19,44.59,37.22,50.99,74.71,221.49,121.64,123.66,55.29,79.3938,244.53,273.52,45.93,91.18,177.0,76.62,48.91,97.33,64.61,43.015,50.82,143.86,121.44,81.4,42.06,40.62,132.16
2025-06-24,98.82,29.04,73.28,49.47,23.29,55.64,96.83,81.65,91.95,26.9,23.48,63.58,76.38,72.72,27.44,51.43,191.96,52.63,80.17,36.73,51.07,89.2,104.79,49.78,42.62,45.22,118.7,56.09,140.42,70.6,96.25,168.61,96.68,93.52,104.21,30.57,18.78,31.62,23.14,26.38,25.48,29.08,23.67,22.37,21.95,26.34,44.51,37.31,51.18,75.2,221.37,120.31,125.47,55.65,80.8225,247.79,276.37,46.1,91.42,177.69,76.93,48.91,97.32,64.93,42.455,51.58,145.06,123.62,81.33,42.26,40.795,133.78
2025-06-25,98.81,29.02,73.3,49.43,23.3,55.64,96.91,81.5,91.9,26.9,23.35,63.56,75.71,72.51,26.82,50.75,193.7,51.88,80.15,36.72,51.04,89.12,103.27,49.71,42.72,45.0,118.48,56.14,139.05,69.58,94.07,170.16,96.71,93.54,104.19,30.48,18.75,31.64,23.13,26.38,25.48,29.04,23.66,22.33,22.01,26.35,44.52,37.31,51.15,75.09,218.57,119.64,125.12,55.68,81.5025,247.71,273.79,46.14,89.22,175.29,76.86,48.9,97.36,64.9,42.27,51.41,143.78,124.675,80.24,41.23,40.25,133.9
2025-06-26,99.08,29.13,73.51,49.48,23.43,55.64,97.03,82.08,92.18,26.99,23.69,63.69,76.61,73.12,26.83,50.65,195.37,52.31,80.38,36.82,51.09,89.67,104.03,49.93,42.95,45.69,119.75,56.24,140.16,69.74,93.96,171.61,97.02,93.9,104.35,30.67,18.87,31.78,23.19,26.47,25.55,29.13,23.73,22.43,22.11,26.48,44.56,37.4,51.3,75.41,216.94,120.38,125.8,55.92,82.1162,247.3,276.32,46.37,88.27,175.45,77.09,48.96,97.39,65.11,42.875,51.79,145.34,125.535,80.17,40.97,40.585,134.22
2025-06-27,98.8,29.15,73.34,49.46,23.35,55.64,96.9,82.25,92.1,27.01,23.57,63.7,77.31,73.36,26.88,50.95,195.31,52.41,80.34,36.8,51.07,89.67,104.16,49.77,42.84,45.41,119.99,56.17,141.55,70.12,94.13,171.77,96.94,93.53,104.32,30.6,18.8,31.6,23.15,26.45,25.51,29.09,23.72,22.36,22.03,26.31,44.57,37.4,51.24,75.2,218.23,119.79,126.14,55.61,82.0675,246.96,278.91,46.19,88.49,175.86,76.99,48.97,97.38,65.07,42.65,51.94,146.79,125.385,80.55,41.12,40.665,133.93
2025-06-30,99.2,29.28,73.63,49.51,23.49,55.74,97.31,82.66,92.62,27.14,23.45,63.95,77.53,74.04,27.04,51.15,197.22,52.6,80.65,36.92,51.09,90.1,104.57,50.21,43.1,45.22,120.99,56.48,142.31,70.48,94.77,173.27,97.27,93.89,104.48,30.68,18.83,31.89,23.24,26.54,25.6,29.22,23.8,22.57,22.1,26.58,44.67,37.51,51.44,75.9,219.0,119.12,127.3,56.12,82.91,248.34,280.07,46.34,89.06,176.51,77.33,49.03,97.61,65.35,42.405,52.37,147.52,126.615,80.97,41.42,40.83,134.79
2025-07-01,98.79,29.13,73.34,49.45,23.5,55.62,96.96,82.29,92.42,27.02,23.58,64.72,77.92,74.51,27.2,51.71,195.29,52.77,80.17,36.72,51.15,89.29,104.83,50.16,43.19,45.49,121.7,57.27,143.37,71.07,95.44,171.38,96.66,93.47,104.29,30.67,18.82,31.82,23.15,26.38,25.5,29.12,23.62,22.54,22.01,26.51,44.58,37.28,51.28,75.83,221.55,119.94,128.13,55.98,82.055,251.27,281.16,46.15,89.71,177.0,77.07,48.93,97.38,65.18,42.73,52.66,148.01,125.485,81.98,41.7,40.97,136.71
2025-07-02,98.67,29.19,73.26,49.29,23.43,55.64,96.96,82.73,92.33,27.06,24.01,64.3,78.13,74.59,27.28,51.8,197.77,52.35,80.32,36.77,51.0,89.82,103.84,50.11,43.07,46.26,121.77,56.82,143.78,71.01,95.71,173.21,96.85,93.42,104.36,30.9,18.96,31.63,23.12,26.41,25.48,29.11,23.67,22.53,21.99,26.35,44.6,37.33,51.27,75.72,221.89,121.98,128.33,55.66,83.0963,249.59,282.14,46.09,89.92,175.62,77.06,48.97,97.44,65.18,43.465,52.62,148.16,126.81,82.22,41.78,40.615,135.36
2025-07-03,98.47,29.18,73.08,49.37,23.38,55.59,96.81,83.1,92.49,27.08,24.04,64.33,78.76,75.44,27.36,51.87,200.5,52.75,80.37,36.78,51.09,90.26,104.71,49.96,43.03,46.37,122.97,56.85,144.93,71.15,95.8,175.51,96.91,93.11,104.27,31.01,19.04,31.45,23.05,26.43,25.41,29.05,23.69,22.45,21.91,26.22,44.57,37.37,51.18,75.41,222.06,122.22,129.58,55.36,84.2525,249.97,284.47,45.98,90.02,176.97,76.88,48.95,97.58,65.24,43.515,53.19,149.42,128.48,82.18,41.8,40.92,135.5
2025-07-07,98.12,29.05,72.84,49.31,23.22,55.61,96.4,82.88,92.02,27.01,23.79,63.69,78.44,74.75,27.09,51.81,198.72,52.82,80.1,36.66,51.02,90.11,104.81,49.45,42.77,45.88,121.83,56.28,144.02,71.17,95.02,174.22,96.56,92.78,104.29,30.91,18.93,31.16,23.0,26.38,25.32,28.93,23.62,22.23,21.86,25.98,44.59,37.25,50.96,74.67,221.98,120.96,128.44,54.86,83.51,247.49,283.25,45.83,89.25,177.17,76.56,49.0,97.21,64.98,43.095,52.68,148.9,127.46,82.11,41.48,41.005,134.36
2025-07-08,98.08,29.0,72.8,49.19,23.15,55.57,96.15,83.09,91.73,26.93,24.42,64.06,78.52,74.16,27.09,51.33,199.55,52.31,79.99,36.61,50.95,90.2,103.7,49.31,42.56,47.02,120.86,56.56,143.89,70.46,94.92,174.87,96.41,92.83,104.13,31.0,19.04,31.13,22.97,26.29,25.3,28.86,23.57,22.14,21.85,25.94,44.54,37.2,50.87,74.46,219.74,124.11,127.42,54.78,83.9038,248.62,283.3,45.84,89.12,175.42,76.36,48.91,97.12,64.78,44.255,52.21,148.86,128.145,81.35,41.42,40.57,134.97
2025-07-09,98.49,29.06,73.09,49.28,23.19,55.65,96.6,83.46,92.38,27.01,24.27,64.41,79.08,74.35,27.09,51.05,201.29,52.76,80.21,36.71,51.03,90.59,104.61,49.7,42.67,46.76,121.25,56.83,144.79,70.09,95.02,176.3,96.66,93.29,104.26,31.19,19.17,31.43,23.07,26.37,25.42,29.0,23.64,22.33,21.96,26.2,44.62,37.3,51.09,75.06,218.66,123.41,127.86,55.31,84.6063,250.28,285.43,46.08,89.19,177.01,76.75,48.95,97.35,65.18,44.03,52.4,149.9,128.915,80.82,41.4,40.95,135.49
2025-07-10,98.46,29.05,73.1,49.23,23.15,55.64,96.7,83.82,92.24,27.0,24.47,64.77,79.33,74.84,27.26,51.16,200.66,53.2,80.13,36.68,50.94,90.93,105.4,49.73,42.6,47.1,122.07,57.26,145.16,70.4,95.53,175.72,96.61,93.24,104.26,31.36,19.23,31.46,23.07,26.35,25.41,29.0,23.64,22.34,21.95,26.22,44.61,37.27,51.1,75.14,219.14,124.42,128.68,55.36,84.3225,251.66,286.85,46.05,89.75,178.26,76.75,48.94,97.33,65.11,44.365,52.71,150.74,128.49,81.11,41.61,41.285,136.32
2025-07-11,98.05,29.0,72.8,49.11,23.04,55.52,96.18,83.61,91.76,26.94,24.61,64.14,79.07,74.03,27.26,51.01,199.41,53.12,80.03,36.62,50.88,90.81,105.29,49.23,42.33,47.3,121.29,56.69,143.8,70.05,95.49,175.08,96.44,92.86,103.95,31.21,19.15,31.06,22.98,26.31,25.31,28.87,23.59,22.1,21.86,25.88,44.51,37.22,50.88,74.35,218.42,125.09,127.32,54.66,83.7913,249.12,285.74,45.88,89.76,178.04,76.42,48.82,96.91,64.77,44.565,52.16,150.2,127.925,80.81,41.57,41.225,135.19
2025-07-14,98.04,29.05,72.79,49.11,22.96,55.51,96.18,84.23,91.77,26.98,24.34,64.24,79.45,74.67,27.44,51.1,199.33,53.37,80.09,36.65,50.88,91.47,105.77,49.19,42.24,46.84,122.15,56.71,144.53,69.93,96.06,175.25,96.53,92.71,103.83,31.12,19.06,31.01,22.97,26.34,25.29,28.87,23.61,22.1,21.84,25.85,44.5,37.24,50.88,74.29,218.75,123.8,128.34,54.58,83.795,249.32,287.21,45.84,90.34,178.95,76.42,48.8,97.12,64.81,44.075,52.55,151.01,127.82,80.88,41.85,41.39,135.03
2025-07-15,97.75,28.96,72.57,49.12,22.84,55.39,95.87,84.24,91.52,26.89,23.98,62.98,78.79,73.3,27.03,50.58,201.1,52.84,79.85,36.55,50.85,91.53,104.74,48.96,41.97,46.17,119.94,55.64,143.07,69.36,94.7,176.77,96.22,92.46,103.65,30.94,18.93,30.81,22.9,26.27,25.21,28.77,23.54,21.99,21.77,25.67,44.42,37.14,50.73,73.94,216.57,121.91,126.0,54.21,84.5063,244.58,284.54,45.72,89.01,177.11,76.18,48.72,96.95,64.63,43.44,51.65,149.88,128.955,80.07,41.31,40.995,132.6
2025-07-16,97.89,29.0,72.71,49.24,22.97,55.28,96.02,84.62,91.59,26.93,23.76,63.76,79.13,73.87,27.29,50.72,201.86,52.9,80.06,36.63,50.95,91.92,104.81,49.02,42.18,45.74,120.97,56.36,143.88,69.88,95.64,177.14,96.44,92.62,103.41,31.05,19.0,30.84,22.93,26.33,25.27,28.81,23.6,22.0,21.8,25.72,44.35,37.21,50.81,73.99,217.15,120.76,127.06,54.31,84.8813,247.58,285.87,45.83,89.85,177.29,76.3,48.64,96.7,64.67,43.065,52.01,150.41,129.355,80.35,41.76,41.015,134.25
