date,AGG,ANGL,BND,BNDX,BWX,CMF,CORP,CWB,EMB,FALN,HYG,HYLB,IAGG,ICVT,IGLB,IGOV,JNK,MBB,MUB,PFF,PFFD,RSP,SCHH,SCHQ,SCHZ,SCYB,SPAB,SPBO,SPHY,SPLB,SPMB,SPTL,SPY,TFI,TLT,USHY,USIG,USRT,VCLT,VGLT,VMBS,VTC,VTEB,VTEC,VWOB
2025-12-10,100.1,29.49,74.26,49.23,22.51,57.36,98.27,91.02,96.24,27.48,80.73,36.89,51.46,100.26,51.04,42.1,97.28,95.23,106.97,31.07,19.07,193.17,20.85,31.98,23.43,26.48,25.82,29.49,23.72,22.86,22.48,26.69,687.57,45.66,88.31,37.47,51.99,57.36,76.82,56.28,47.04,78.06,50.26,100.06,67.48
2025-12-11,100.12,29.49,74.26,49.22,22.53,57.36,98.23,91.41,96.31,27.48,80.72,36.89,51.52,100.79,50.92,42.22,97.27,95.29,106.97,31.15,19.13,194.73,20.9,31.96,23.42,26.5,25.82,29.47,23.73,22.81,22.51,26.67,689.17,45.64,88.19,37.47,51.96,57.56,76.65,56.24,47.09,77.97,50.25,100.08,67.5
2025-12-12,99.81,29.4,74.03,49.19,22.51,57.33,97.87,90.26,96.26,27.39,80.57,36.82,51.48,99.53,50.45,42.15,97.07,94.95,106.85,31.02,19.01,193.41,20.89,31.69,23.35,26.45,25.75,29.33,23.68,22.59,22.44,26.45,681.76,45.58,87.34,37.38,51.75,57.57,75.89,55.76,46.98,77.63,50.18,99.98,67.5
2025-12-15,99.91,29.43,74.12,49.24,22.59,57.35,97.91,89.16,96.39,27.37,80.61,36.86,51.53,98.45,50.52,42.24,97.17,95.08,106.84,31.04,19.05,193.65,21.02,31.71,23.37,26.47,25.77,29.36,23.69,22.6,22.46,26.48,680.73,45.65,87.4,37.4,51.81,57.98,75.97,55.82,47.04,77.68,50.23,100.07,67.6
2025-12-16,100.1,29.44,74.26,49.3,22.62,57.4,98.1,89.05,96.65,27.39,80.66,36.87,51.56,98.21,50.68,42.28,97.18,95.28,106.99,31.07,19.07,192.29,20.84,31.89,23.43,26.47,25.81,29.41,23.71,22.68,22.52,26.61,678.87,45.69,87.88,37.44,51.9,56.79,76.21,56.1,47.14,77.81,50.3,100.09,67.72
2025-12-17,100.07,29.39,74.24,49.3,22.51,57.39,98.06,88.08,96.28,27.34,80.56,36.83,51.52,97.2,50.58,42.15,97.07,95.31,106.96,31.04,19.01,191.77,20.92,31.86,23.42,26.44,25.81,29.39,23.68,22.64,22.5,26.59,671.4,45.71,87.8,37.39,51.86,57.07,76.1,56.05,47.13,77.78,50.31,100.14,67.5
2025-12-18,100.32,29.46,74.15,48.34,22.47,57.43,98.25,88.73,96.7,27.41,80.78,36.93,51.6,98.16,50.83,42.18,96.85,95.57,107.02,31.15,19.1,192.18,20.8,31.99,23.47,26.51,25.77,29.36,23.61,22.65,22.43,26.6,676.47,45.59,88.22,37.49,52.01,56.77,76.1,56.07,47.07,77.7,50.16,100.14,67.45
2025-12-19,99.84,29.43,74.04,48.23,22.35,57.31,98.14,90.23,96.27,27.25,80.36,36.91,49.95,99.43,50.45,41.37,96.82,95.09,106.71,31.14,19.12,192.88,20.7,31.72,23.36,26.35,25.75,29.3,23.59,22.58,22.4,26.49,680.59,45.61,87.55,37.26,51.72,56.61,75.87,55.85,47.02,77.57,50.17,100.19,67.4
2025-12-22,99.8,29.42,74.02,48.23,22.42,57.33,98.11,90.98,96.31,27.24,80.43,36.74,49.94,100.22,50.44,41.54,96.91,95.09,106.73,31.15,19.14,193.54,20.81,31.7,23.35,26.38,25.74,29.29,23.6,22.57,22.4,26.47,684.83,45.61,87.36,37.3,51.71,56.87,75.83,55.79,47.03,77.55,50.18,100.27,67.42
2025-12-23,99.8,29.44,74.01,48.33,22.54,57.39,98.19,90.6,96.26,27.25,80.49,36.78,50.01,99.88,50.54,41.81,96.99,95.13,106.79,31.05,19.07,193.09,20.78,31.74,23.35,26.39,25.73,29.32,23.63,22.62,22.4,26.51,687.96,45.66,87.5,37.33,51.74,56.73,76.02,55.86,47.03,77.6,50.2,100.39,67.42
2025-12-24,100.02,29.49,74.19,48.42,22.62,57.4,98.51,90.74,96.55,27.31,80.64,36.84,50.12,99.87,50.82,41.83,97.21,95.42,106.96,31.1,19.1,193.79,20.93,31.91,23.4,26.44,25.79,29.41,23.67,22.74,22.45,26.63,690.38,45.71,88.03,37.41,51.88,57.17,76.41,56.15,47.14,77.83,50.23,100.16,67.59
2025-12-26,100.04,29.51,74.19,48.42,22.6,57.36,98.52,90.42,96.54,27.3,80.6,36.82,50.16,99.65,50.76,41.88,97.16,95.36,106.89,31.06,19.1,193.84,20.96,31.84,23.42,26.42,25.8,29.42,23.67,22.72,22.45,26.59,690.31,45.67,87.74,37.38,51.91,57.18,76.35,56.05,47.13,77.86,50.22,100.15,67.56
2025-12-29,100.16,29.37,74.3,48.37,22.59,57.41,98.59,89.98,96.59,27.31,80.63,36.84,50.13,99.18,50.82,41.89,97.19,95.45,107.04,31.0,19.06,193.52,21.01,31.94,23.44,26.43,25.82,29.44,23.68,22.76,22.46,26.68,687.85,45.7,88.07,37.41,51.95,57.3,76.45,56.22,47.15,77.93,50.25,100.15,67.65
2025-12-30,100.12,29.38,74.27,48.38,22.56,57.43,98.54,89.64,96.47,27.34,80.71,36.87,50.08,98.86,50.74,41.77,97.3,95.45,107.1,31.06,18.95,193.21,21.04,31.91,23.42,26.47,25.82,29.43,23.69,22.71,22.47,26.64,687.01,45.7,87.86,37.43,51.93,57.4,76.32,56.14,47.18,77.89,50.28,100.18,67.56
2025-12-31,99.88,29.37,74.07,48.32,22.53,57.46,97.85,89.2,96.28,27.3,80.63,36.83,50.01,98.5,50.45,41.66,97.21,95.22,107.11,30.96,18.91,191.56,20.89,31.7,23.37,26.42,25.75,29.34,23.67,22.58,22.41,26.47,681.92,45.71,87.16,37.4,51.77,56.96,75.85,55.8,47.08,77.64,50.29,100.26,67.43
2026-01-02,99.85,29.4,74.04,48.31,22.48,57.5,97.82,90.55,96.3,27.33,80.67,36.85,50.05,100.03,50.39,41.6,97.24,95.14,107.24,31.27,19.14,192.86,20.91,31.65,23.37,26.45,25.74,29.33,23.69,22.56,22.39,26.42,683.17,45.75,87.03,37.42,51.76,57.07,75.77,55.69,47.02,77.6,50.37,100.3,67.45
2026-01-05,100.04,29.48,74.18,48.38,22.52,57.56,98.02,91.53,96.45,27.41,80.88,36.95,50.09,100.93,50.59,41.73,97.5,95.35,107.34,31.33,19.19,194.65,20.9,31.78,23.4,26.52,25.79,29.38,23.73,22.65,22.44,26.53,687.72,45.79,87.46,37.51,51.87,57.04,76.07,55.93,47.12,77.79,50.4,100.41,67.53
2026-01-06,100.02,29.53,74.18,48.44,22.48,57.62,98.05,92.69,96.35,27.45,80.9,36.97,50.16,102.18,50.6,41.69,97.54,95.3,107.42,31.45,19.26,197.0,21.04,31.74,23.4,26.54,25.79,29.4,23.76,22.66,22.43,26.5,691.81,45.8,87.28,37.54,51.88,57.57,76.09,55.84,47.12,77.83,50.46,100.48,67.47
2026-01-07,100.12,29.52,74.26,48.53,22.49,57.72,98.1,92.1,96.16,27.46,80.88,36.97,50.22,101.62,50.69,41.7,97.51,95.33,107.65,31.41,19.26,194.79,20.88,31.9,23.42,26.54,25.81,29.42,23.75,22.7,22.46,26.62,689.58,45.93,87.79,37.52,51.91,57.21,76.24,56.14,47.13,77.87,50.55,100.68,67.37
2026-01-08,99.94,29.55,74.13,48.53,22.45,57.69,97.9,91.83,96.01,27.49,80.94,36.97,50.21,101.2,50.52,41.57,97.59,95.23,107.53,31.38,19.29,196.46,21.06,31.75,23.39,26.54,25.77,29.36,23.76,22.61,22.42,26.51,689.51,45.9,87.35,37.54,51.8,57.8,75.95,55.86,47.06,77.69,50.51,100.67,67.29
2026-01-09,100.16,29.57,74.29,48.54,22.39,57.78,98.11,92.3,96.36,27.52,81.0,37.01,50.25,101.65,50.81,41.55,97.69,95.8,107.66,31.57,19.34,197.6,21.13,31.93,23.44,26.57,25.83,29.43,23.79,22.76,22.54,26.64,694.07,45.95,87.93,37.59,51.92,57.9,76.44,56.17,47.32,77.88,50.58,100.7,67.43
2026-01-12,100.11,29.55,74.22,48.58,22.44,57.78,98.04,93.13,96.28,27.54,81.04,37.0,50.28,102.63,50.72,41.69,97.68,95.65,107.55,31.62,19.35,197.78,21.15,31.84,23.43,26.57,25.81,29.4,23.79,22.7,22.54,26.58,695.16,45.93,87.67,37.59,51.86,57.92,76.32,56.03,47.27,77.81,50.56,100.8,67.39
2026-01-13,100.2,29.56,74.28,48.54,22.33,57.79,98.19,93.34,96.16,27.51,81.04,37.02,50.23,102.88,50.85,41.54,97.71,95.69,107.59,31.64,19.45,197.78,21.26,31.88,23.45,26.59,25.82,29.46,23.79,22.78,22.55,26.62,693.77,45.9,87.82,37.6,51.97,58.19,76.51,56.11,47.26,77.97,50.58,100.82,67.37
2026-01-14,100.35,29.58,74.43,48.61,22.4,57.83,98.45,93.42,96.36,27.54,81.04,37.01,50.27,102.73,51.09,41.65,97.74,95.83,107.77,31.74,19.49,198.68,21.47,32.07,23.49,26.58,25.88,29.52,23.8,22.88,22.59,26.77,690.36,45.99,88.33,37.6,52.06,58.61,76.86,56.43,47.31,78.13,50.62,100.92,67.48
2026-01-15,100.22,29.57,74.32,48.59,22.32,57.87,98.29,93.62,96.4,27.53,81.04,37.02,50.25,103.12,51.04,41.52,97.74,95.66,107.73,31.82,19.52,199.56,21.59,32.05,23.45,26.58,25.85,29.49,23.8,22.86,22.54,26.77,692.24,45.98,88.31,37.6,52.01,58.88,76.79,56.4,47.24,78.06,50.61,100.91,67.5
2026-01-16,100.05,29.58,74.2,48.54,22.34,57.85,98.08,93.89,96.21,27.53,81.09,37.04,50.23,103.52,50.86,41.51,97.82,95.57,107.61,31.78,19.47,199.05,21.86,31.86,23.41,26.6,25.8,29.42,23.81,22.78,22.52,26.6,691.66,45.93,87.8,37.61,51.9,59.63,76.51,56.07,47.18,77.91,50.6,100.9,67.41
2026-01-20,99.67,29.49,73.93,48.39,22.33,57.6,97.63,93.11,95.73,27.45,80.88,36.97,50.12,102.81,50.34,41.64,97.59,95.16,107.23,31.61,19.38,196.08,21.5,31.49,23.33,26.54,25.71,29.29,23.77,22.54,22.42,26.3,677.58,45.79,86.65,37.54,51.67,58.76,75.72,55.42,47.02,77.52,50.43,100.61,67.1
2026-01-21,100.0,29.61,74.14,48.43,22.32,57.76,98.07,93.84,96.5,27.57,81.12,37.07,50.17,103.55,50.81,41.63,97.86,95.45,107.5,31.85,19.53,199.4,21.54,31.7,23.39,26.61,25.77,29.42,23.83,22.75,22.48,26.48,685.4,45.9,87.31,37.64,51.9,58.87,76.42,55.8,47.17,77.85,50.51,100.7,67.55
2026-01-22,100.02,29.62,74.17,48.47,22.46,57.74,98.2,94.22,96.48,27.57,81.18,37.08,50.19,103.93,50.96,41.86,97.92,95.36,107.49,31.94,19.6,199.66,21.28,31.82,23.4,26.61,25.79,29.47,23.84,22.84,22.48,26.56,688.98,45.86,87.69,37.64,51.97,58.18,76.68,56.0,47.16,77.98,50.48,100.64,67.57
2026-01-23,100.11,29.59,74.25,48.45,22.64,57.74,98.25,93.89,96.72,27.54,81.14,37.07,50.16,103.78,51.01,42.14,97.87,95.55,107.61,31.91,19.57,198.77,21.33,31.89,23.43,26.6,25.81,29.49,23.82,22.86,22.5,26.62,689.23,45.9,87.93,37.63,52.0,58.33,76.75,56.11,47.18,78.03,50.52,100.66,67.72
2026-01-26,100.26,29.6,74.34,48.53,22.81,57.79,98.34,93.7,96.82,27.55,81.18,37.09,50.23,103.64,51.08,42.41,97.92,95.75,107.66,31.88,19.58,199.24,21.28,32.02,23.46,26.62,25.84,29.51,23.84,22.89,22.54,26.74,692.73,45.9,88.35,37.67,52.05,58.14,76.84,56.36,47.28,78.09,50.54,100.75,67.77
2026-01-27,100.19,29.61,74.28,48.52,23.04,57.78,98.28,94.91,96.78,27.59,81.17,37.08,50.22,105.0,50.93,42.91,97.91,95.74,107.73,31.84,19.56,198.93,21.29,31.85,23.44,26.63,25.82,29.49,23.85,22.81,22.55,26.59,695.49,45.95,87.8,37.68,52.0,58.15,76.61,56.07,47.27,78.01,50.56,100.79,67.74
2026-01-28,100.15,29.59,74.25,48.51,22.99,57.82,98.16,95.73,96.66,27.57,81.04,37.03,50.27,105.91,50.84,42.73,97.75,95.69,107.81,31.81,19.51,198.26,21.06,31.8,23.42,26.58,25.81,29.46,23.81,22.77,22.56,26.54,695.42,45.96,87.6,37.62,51.97,57.55,76.46,55.95,47.28,77.92,50.57,100.86,67.67
2026-01-29,100.15,29.58,74.26,48.67,22.99,57.83,98.27,94.82,96.67,27.58,81.03,37.02,50.32,105.08,50.82,42.84,97.76,95.79,107.7,31.69,19.44,198.52,21.38,31.8,23.44,26.58,25.82,29.47,23.79,22.75,22.57,26.55,694.04,45.95,87.62,37.61,51.98,58.42,76.42,55.97,47.29,77.96,50.52,100.85,67.73
2026-01-30,100.13,29.59,74.23,48.57,22.84,57.9,98.2,93.4,96.58,27.57,81.12,37.05,50.3,103.52,50.68,42.41,97.82,95.69,107.85,31.69,19.42,198.08,21.41,31.67,23.45,26.62,25.82,29.45,23.82,22.7,22.5,26.44,691.97,46.02,87.13,37.64,51.96,58.67,76.21,55.73,47.24,77.97,50.56,100.96,67.66
2026-02-02,99.69,29.46,73.91,48.43,22.69,57.75,97.78,93.82,96.14,27.45,80.77,36.87,50.18,103.98,50.42,42.22,97.38,95.23,107.66,31.46,19.29,199.1,21.23,31.44,23.3,26.48,25.71,29.3,23.7,22.57,22.42,26.27,695.41,45.87,86.55,37.46,51.7,58.16,75.8,55.38,47.03,77.53,50.48,100.75,67.29
2026-02-03,99.7,29.45,73.93,48.41,22.7,57.79,97.77,93.85,96.16,27.45,80.72,36.87,50.16,104.31,50.43,42.38,97.29,95.25,107.63,31.34,19.24,198.57,21.3,31.5,23.32,26.45,25.7,29.3,23.69,22.57,22.43,26.33,689.53,45.92,86.76,37.42,51.73,58.33,75.82,55.47,47.03,77.54,50.5,100.81,67.28
2026-02-04,99.64,29.44,73.9,48.48,22.64,57.83,97.7,92.81,96.2,27.43,80.62,36.82,50.14,102.8,50.34,42.27,97.11,95.2,107.62,31.44,19.26,200.3,21.64,31.43,23.31,26.42,25.69,29.29,23.66,22.55,22.41,26.28,686.19,46.01,86.54,37.38,51.7,59.29,75.69,55.35,47.04,77.5,50.54,100.9,67.23
2026-02-05,100.07,29.41,74.22,48.54,22.64,57.92,98.11,91.26,96.44,27.4,80.53,36.8,50.22,101.29,50.68,42.18,97.06,95.49,107.81,31.16,19.12,198.56,21.64,31.73,23.41,26.4,25.8,29.4,23.64,22.68,22.51,26.53,677.62,46.05,87.48,37.35,51.89,59.5,76.2,55.91,47.2,77.83,50.62,101.04,67.48
2026-02-06,100.13,29.5,74.23,48.55,22.68,57.93,98.13,93.95,96.69,27.45,80.81,36.91,50.23,104.41,50.72,42.36,97.4,95.53,107.69,31.47,19.27,202.26,21.97,31.74,23.41,26.46,25.82,29.42,23.71,22.7,22.52,26.54,690.62,46.07,87.54,37.47,51.92,60.43,76.27,55.92,47.22,77.85,50.65,101.03,67.58
2026-02-09,100.16,29.55,74.25,48.57,22.83,57.96,98.18,95.02,96.72,27.51,80.92,36.95,50.25,105.17,50.67,42.7,97.54,95.55,107.79,31.51,19.3,202.38,22.03,31.76,23.42,26.51,25.82,29.42,23.75,22.69,22.53,26.54,693.95,46.1,87.52,37.51,51.92,60.56,76.21,55.94,47.25,77.84,50.67,101.09,67.62
2026-02-10,100.45,29.58,74.47,48.68,22.93,58.05,98.38,94.59,96.97,27.53,80.84,36.94,50.31,104.68,50.92,42.79,97.49,95.84,107.96,31.52,19.31,203.1,22.35,32.07,23.49,26.49,25.89,29.49,23.73,22.8,22.59,26.82,692.12,46.15,88.53,37.49,52.03,61.42,76.57,56.5,47.39,78.0,50.74,101.16,67.83
2026-02-11,100.22,29.62,74.32,48.69,22.97,58.0,98.29,94.5,96.98,27.53,80.83,36.94,50.38,104.4,50.82,42.86,97.48,95.69,107.83,31.58,19.38,203.46,22.46,31.93,23.45,26.5,25.84,29.46,23.74,22.77,22.55,26.69,691.96,46.09,88.06,37.48,51.98,61.49,76.41,56.23,47.27,77.94,50.65,101.11,67.83
2026-02-12,100.67,29.66,74.66,48.8,23.04,58.11,98.65,93.91,97.25,27.56,80.79,36.92,50.47,103.84,51.18,42.88,97.37,96.14,108.09,31.48,19.23,200.79,22.5,32.31,23.55,26.47,25.96,29.55,23.7,22.92,22.67,27.01,681.27,46.19,89.23,37.45,52.14,61.53,76.98,56.9,47.56,78.22,50.77,101.29,68.05
2026-02-13,100.99,29.7,74.88,48.81,23.08,58.16,98.91,94.51,97.42,27.59,80.85,36.94,50.52,104.73,51.37,42.94,97.48,96.55,108.26,31.69,19.42,202.87,22.81,32.46,23.62,26.49,26.05,29.63,23.74,23.01,22.75,27.14,681.75,46.29,89.72,37.49,52.3,62.29,77.27,57.18,47.7,78.42,50.84,101.41,68.15
2026-02-17,101.0,29.67,74.87,48.9,23.07,58.18,99.02,94.78,97.62,27.57,80.81,36.93,50.58,104.81,51.49,42.97,97.39,96.34,108.33,31.83,19.47,202.52,23.06,32.52,23.61,26.47,26.05,29.68,23.72,23.06,22.72,27.2,682.85,46.26,89.87,37.44,52.33,62.91,77.44,57.29,47.57,78.51,50.87,101.47,68.31
2026-02-18,100.86,29.71,74.79,48.9,22.93,58.16,98.88,94.91,97.66,27.63,80.91,36.97,50.56,105.1,51.41,42.67,97.53,96.26,108.31,31.78,19.48,203.57,22.67,32.41,23.59,26.52,26.01,29.65,23.75,23.02,22.69,27.1,686.29,46.24,89.53,37.52,52.3,62.04,77.32,57.09,47.54,78.44,50.86,101.47,68.34
2026-02-19,100.88,29.75,74.82,48.93,22.92,58.18,98.94,94.98,97.55,27.65,80.94,36.99,50.6,105.26,51.48,42.67,97.55,96.3,108.46,31.71,19.39,203.14,22.64,32.44,23.6,26.52,26.02,29.67,23.76,23.06,22.7,27.13,684.48,46.24,89.62,37.52,52.32,62.05,77.39,57.16,47.56,78.49,50.86,101.46,68.26
2026-02-20,100.9,29.75,74.81,48.98,22.93,58.22,98.97,94.64,97.65,27.64,81.0,37.01,50.66,105.05,51.41,42.77,97.62,96.35,108.54,31.7,19.4,204.09,22.82,32.39,23.6,26.54,26.02,29.65,23.77,23.02,22.72,27.07,689.43,46.28,89.41,37.55,52.3,62.48,77.3,57.05,47.6,78.45,50.93,101.55,68.3
2026-02-23,101.1,29.7,74.97,49.07,23.05,58.24,99.08,94.13,97.71,27.6,80.87,36.97,50.72,104.37,51.38,42.82,97.5,96.56,108.51,31.5,19.31,201.85,22.88,32.5,23.65,26.53,26.08,29.68,23.74,23.01,22.77,27.17,682.39,46.34,89.74,37.5,52.37,62.66,77.29,57.26,47.69,78.55,50.96,101.62,68.37
2026-02-24,101.09,29.7,74.93,49.09,22.99,58.28,99.04,94.91,97.65,27.59,80.81,36.94,50.72,104.9,51.39,42.74,97.39,96.55,108.71,31.69,19.46,203.46,22.91,32.55,23.65,26.49,26.07,29.68,23.73,23.01,22.76,27.21,687.35,46.4,89.9,37.45,52.34,62.76,77.3,57.32,47.7,78.49,51.03,101.7,68.28
2026-02-25,101.04,29.71,74.91,49.03,22.98,58.33,98.98,95.62,97.74,27.62,80.92,36.99,50.69,105.69,51.37,42.81,97.56,96.52,108.75,31.71,19.42,203.58,22.85,32.55,23.63,26.52,26.05,29.66,23.75,23.0,22.76,27.2,693.15,46.41,89.91,37.52,52.32,62.81,77.28,57.32,47.64,78.49,51.06,101.69,68.35
2026-02-26,101.2,29.71,75.02,49.11,23.03,58.37,99.07,95.07,97.68,27.64,80.85,36.97,50.74,105.39,51.41,42.86,97.48,96.75,108.92,31.63,19.36,204.73,22.98,32.68,23.67,26.52,26.09,29.69,23.74,23.03,22.79,27.31,689.3,46.45,90.27,37.49,52.35,63.24,77.3,57.54,47.77,78.53,51.13,101.76,68.33
2026-02-27,101.4,29.63,75.17,49.2,23.03,58.41,99.09,94.38,97.73,27.57,80.72,36.92,50.86,104.78,51.39,42.99,97.25,96.91,108.92,31.41,19.25,204.97,23.03,32.84,23.71,26.47,26.16,29.69,23.7,23.01,22.82,27.46,685.99,46.5,90.82,37.39,52.37,63.2,77.27,57.84,47.86,78.56,51.15,101.83,68.35
2026-03-02,100.68,29.5,74.64,48.93,22.72,58.09,98.4,94.74,96.99,27.37,80.28,36.7,50.66,105.61,50.94,42.49,96.68,96.05,108.27,31.46,19.19,204.59,23.13,32.44,23.55,26.31,25.97,29.45,23.54,22.79,22.67,27.12,686.38,46.18,89.61,37.21,52.02,63.44,76.61,57.14,47.44,77.99,50.87,101.34,67.72
2026-03-03,100.57,29.32,74.56,48.83,22.49,57.77,98.32,93.08,96.55,27.23,80.12,36.63,50.6,103.31,50.91,42.13,96.46,95.98,107.76,31.28,19.04,202.08,22.99,32.39,23.53,26.25,25.93,29.46,23.48,22.78,22.64,27.08,680.33,45.97,89.43,37.12,51.98,63.01,76.55,57.03,47.39,77.97,50.6,100.82,67.45
2026-03-04,100.53,29.41,74.51,48.77,22.57,57.82,98.32,93.99,96.87,27.33,80.4,36.74,50.6,104.42,50.94,42.22,96.8,95.95,107.75,31.42,19.12,202.89,23.03,32.28,23.51,26.33,25.92,29.48,23.56,22.81,22.62,26.99,685.13,45.99,89.15,37.25,51.99,63.14,76.6,56.87,47.36,77.97,50.57,100.81,67.61
2026-03-05,100.24,29.23,74.34,48.58,22.4,57.78,98.0,93.04,96.38,27.19,80.08,36.6,50.41,103.31,50.66,41.88,96.38,95.62,107.62,31.29,19.02,200.54,22.79,32.15,23.45,26.22,25.85,29.36,23.45,22.68,22.55,26.87,681.31,45.95,88.79,37.08,51.83,62.53,76.2,56.63,47.24,77.72,50.58,100.74,67.39
2026-03-06,100.12,29.05,74.24,48.44,22.36,57.73,97.8,91.34,95.75,26.98,79.69,36.45,50.34,101.28,50.4,41.83,95.91,95.54,107.55,31.12,18.9,198.15,22.56,32.05,23.42,26.08,25.81,29.3,23.36,22.56,22.53,26.79,672.38,45.91,88.46,36.92,51.7,61.81,75.84,56.45,47.22,77.52,50.56,100.73,66.94
2026-03-09,100.44,29.17,74.45,48.51,22.41,57.73,98.14,92.87,95.96,27.12,80.17,36.63,50.37,103.18,50.86,41.84,96.43,95.9,107.68,31.17,18.91,198.71,22.59,32.28,23.49,26.23,25.89,29.43,23.47,22.78,22.59,26.99,678.27,45.91,89.23,37.1,51.94,61.93,76.53,56.86,47.35,77.89,50.51,100.65,67.08
2026-03-10,100.11,29.12,74.22,48.47,22.39,57.61,97.76,93.01,95.95,27.06,80.04,36.57,50.31,103.5,50.33,41.85,96.31,95.66,107.47,31.15,18.92,197.22,22.6,32.0,23.42,26.19,25.82,29.27,23.45,22.53,22.57,26.74,677.18,45.84,88.28,37.07,51.68,62.0,75.69,56.35,47.27,77.48,50.42,100.55,67.09
2026-03-11,99.66,29.02,73.89,48.25,22.28,57.49,97.18,93.45,95.64,26.96,79.86,36.5,50.15,104.1,49.64,41.52,96.11,95.16,107.24,31.04,18.83,196.57,22.37,31.62,23.3,26.14,25.7,29.08,23.39,22.2,22.44,26.45,676.33,45.77,87.14,36.98,51.35,61.4,74.6,55.7,47.04,76.95,50.33,100.25,66.94
2026-03-12,99.29,28.82,73.62,48.08,22.07,57.24,96.76,92.03,94.84,26.75,79.35,36.25,50.02,102.03,49.36,41.21,95.47,94.89,106.98,30.85,18.67,193.53,22.22,31.55,23.21,25.98,25.61,28.93,23.25,22.07,22.37,26.37,666.06,45.61,86.97,36.75,51.1,61.14,74.19,55.55,46.92,76.58,50.2,99.87,66.41
2026-03-13,99.21,28.72,73.55,48.0,21.9,57.44,96.44,92.05,94.38,26.66,79.2,36.18,49.96,102.4,49.09,40.8,95.25,94.9,107.25,30.67,18.57,193.52,22.24,31.4,23.21,25.91,25.58,28.85,23.21,21.96,22.35,26.24,662.29,45.73,86.54,36.66,50.97,60.97,73.78,55.29,46.94,76.35,50.36,100.17,65.99
2026-03-16,99.6,28.79,73.83,48.22,22.09,57.5,96.74,93.22,94.75,26.76,79.45,36.33,50.13,103.76,49.43,41.24,95.65,95.32,107.38,30.75,18.64,194.96,22.43,31.63,23.29,26.02,25.67,28.96,23.3,22.1,22.46,26.45,669.03,45.74,87.21,36.78,51.15,61.51,74.29,55.7,47.15,76.64,50.38,100.23,66.29
2026-03-17,99.8,28.9,73.98,48.3,22.16,57.51,97.16,93.91,95.1,26.88,79.81,36.47,50.14,104.42,49.83,41.44,96.03,95.51,107.22,30.9,18.72,196.05,22.49,31.73,23.34,26.14,25.72,29.1,23.38,22.3,22.5,26.53,670.79,45.74,87.45,36.95,51.37,61.47,74.94,55.88,47.19,77.01,50.34,100.24,66.55
2026-03-18,99.38,28.75,73.68,48.11,21.97,57.39,96.76,93.63,94.36,26.7,79.4,36.3,50.04,104.23,49.51,41.04,95.58,94.98,106.97,30.67,18.6,193.47,22.15,31.54,23.25,26.0,25.63,28.98,23.27,22.16,22.39,26.36,661.43,45.64,86.95,36.79,51.15,60.64,74.47,55.55,46.95,76.65,50.27,100.09,66.01
2026-03-19,99.49,28.8,73.76,48.13,22.19,57.3,97.0,94.11,94.63,26.78,79.66,36.4,50.08,104.79,49.88,41.49,95.79,95.09,106.85,30.71,18.59,193.32,22.08,31.7,23.26,26.05,25.65,29.08,23.34,22.33,22.39,26.5,659.8,45.63,87.49,36.88,51.32,60.41,75.03,55.82,46.98,76.94,50.23,99.93,66.14
2026-03-20,98.66,28.46,73.17,47.81,21.92,56.8,96.08,91.98,93.15,26.46,78.92,36.06,49.74,102.46,48.89,40.95,94.95,94.15,105.91,30.27,18.3,190.48,21.35,31.11,23.07,25.81,25.45,28.77,23.12,21.9,22.22,26.0,648.57,45.18,85.83,36.54,50.8,58.51,73.56,54.78,46.58,76.16,49.8,99.14,65.2
2026-03-23,99.03,28.67,73.45,48.01,22.12,57.01,96.52,92.72,94.06,26.68,79.44,36.3,49.95,103.16,49.37,41.26,95.5,94.54,106.41,30.45,18.46,191.69,21.51,31.29,23.15,25.98,25.54,28.93,23.26,22.12,22.3,26.17,655.38,45.35,86.39,36.75,51.08,58.95,74.3,55.12,46.77,76.57,49.94,99.34,65.7
2026-03-24,98.76,28.59,73.26,47.83,21.98,56.57,96.36,92.97,93.58,26.62,79.17,36.19,49.76,103.66,49.29,41.07,95.23,94.23,105.67,30.44,18.5,191.92,21.38,31.18,23.1,25.91,25.47,28.88,23.2,22.07,22.22,26.06,653.18,45.1,86.01,36.67,50.98,58.76,74.17,54.9,46.61,76.41,49.62,98.8,65.44
2026-03-25,99.11,28.73,73.54,48.08,22.04,56.72,96.64,93.49,94.43,26.74,79.42,36.32,50.01,104.32,49.55,41.22,95.55,94.73,106.0,30.61,18.59,192.85,21.26,31.45,23.19,25.98,25.56,28.96,23.28,22.18,22.32,26.3,656.82,45.2,86.84,36.77,51.11,58.74,74.55,55.39,46.89,76.64,49.73,98.98,66.01
2026-03-26,98.55,28.51,73.11,47.74,21.8,56.61,96.03,91.43,93.46,26.54,78.92,36.08,49.76,102.0,49.07,40.69,94.95,94.04,105.6,30.38,18.43,191.08,21.24,31.2,23.04,25.81,25.43,28.75,23.13,21.98,22.16,26.09,645.09,45.07,86.11,36.55,50.8,58.69,73.88,54.94,46.5,76.18,49.63,98.73,65.33
